"epsilon","zeta","nu_short[1]","nu_short[2]","nu_short[3]","nu_short[4]","nu_short[5]","nu_short[6]","nu_short[7]","nu_short[8]","nu_short[9]","nu_short[10]","inoculum","beta_short[1]","beta_short[2]","beta_short[3]","r","alpha","gamma","x0","k0","x1","k1","x2","k2","x3","k3","x4","k4","u1","u2","u3","u4"
0.0501411,0.820265,0.000338623,0.000347972,0.000539048,0.000848619,0.00114037,0.0014971,0.00282321,0.00590436,0.0130611,0.0383447,0.000139138,0.440184,0.996737,1,50.9581,0.356705,0.276495,28.287,2.62377,63.345,2.56603,177.376,0.936421,258.987,1.6577,298.015,0.558752,0.199073,0.421745,0.251448,0.481808
0.0544019,0.726144,0.000594949,0.000505232,0.000709573,0.000804634,0.00114303,0.00157373,0.00294574,0.00591561,0.0127583,0.0407262,0.000132106,0.348358,0.969189,1,57.8785,0.333808,0.277866,28.428,0.442735,62.5338,0.867622,181.017,1.91704,262.195,0.759618,298.232,3.07123,0.228568,0.425409,0.244632,0.492785
0.0524947,0.736615,0.000398067,0.000400985,0.000646298,0.000773993,0.00110193,0.00142777,0.00257052,0.00534615,0.0115852,0.0355653,0.000122881,0.345835,0.962966,1,50.148,0.363515,0.264795,28.7455,0.935035,62.7645,1.18258,176.965,0.616152,260.693,1.77637,295.151,0.524333,0.212437,0.418028,0.244128,0.453678
0.052764,0.769418,0.000519415,0.000415761,0.000605722,0.000759129,0.00114153,0.00146479,0.00261814,0.0055804,0.0120622,0.0369338,0.000140079,0.363072,0.964494,1,57.496,0.34542,0.272127,28.0754,0.554504,62.5459,0.682429,177.306,1.12334,261.303,4.28075,295.575,0.476118,0.2074,0.420153,0.23749,0.47227
0.0505665,0.814566,0.000261528,0.000272119,0.000393934,0.00103086,0.00133458,0.00191605,0.00337776,0.00764166,0.0165579,0.0519413,0.000120947,0.641909,0.988322,1,56.5117,0.333487,0.291666,28.3718,1.02307,64.4947,1.04561,180.138,0.386462,258.949,0.731989,296.226,0.556291,0.208649,0.417803,0.227299,0.434452
0.0562237,0.822831,0.000295339,0.000170045,0.000345679,0.00086823,0.00121673,0.00156637,0.00312886,0.00664447,0.0146973,0.045188,9.13644e-05,0.642353,0.995119,1,67.8563,0.365193,0.319812,27.6541,0.842169,64.1988,0.786801,180.591,1.26509,259.64,0.651767,295.263,2.43027,0.1969,0.396073,0.237683,0.442284
0.0592956,0.806016,0.000238195,0.00027589,0.000424247,0.00102106,0.00133057,0.00188688,0.00342024,0.00743905,0.0160173,0.0493247,0.000118262,0.606315,0.946065,1,57.3149,0.326892,0.329275,28.1094,0.537071,63.3512,0.618565,178.246,0.898541,260.751,1.65756,299.479,1.02701,0.216774,0.420025,0.250708,0.501055
0.0605076,0.729213,0.000304749,0.000194723,0.000322594,0.000820259,0.00113456,0.00149813,0.00286623,0.00616882,0.0136508,0.0411685,0.000114677,0.667336,0.994372,1,51.1636,0.289179,0.324318,28.041,0.726697,64.0824,1.86267,181.496,1.0736,257.501,0.444537,296.669,1.57941,0.201526,0.406174,0.251135,0.458308
0.0480583,0.722623,0.000188213,0.000200038,0.000401059,0.000792233,0.00105238,0.00145276,0.00278521,0.00558806,0.0121374,0.0375273,0.000141209,0.541292,0.933547,1,61.6679,0.350863,0.246807,28.6028,0.818387,61.4871,2.11441,177.391,1.66633,260.492,0.627392,298.418,1.37155,0.216035,0.42004,0.235081,0.485948
0.0543604,0.738277,0.0003366,0.000219137,0.000316639,0.000735304,0.0010604,0.00139372,0.00252759,0.00513774,0.01131,0.0347073,0.000125564,0.562444,0.912303,1,74.4724,0.36433,0.280252,28.5007,0.690838,60.4998,0.957517,177.047,0.936509,260.672,2.51296,300.126,0.546831,0.224393,0.423675,0.279298,0.509858
0.0525309,0.754604,0.000284255,0.000127242,0.00035841,0.000908539,0.00127741,0.00170792,0.00317949,0.00697661,0.0157046,0.049299,0.000123295,0.668939,0.989592,1,50.2633,0.30268,0.284755,27.6357,1.49409,65.2549,2.40871,180.855,0.52726,260.473,0.284656,295.349,3.19372,0.191831,0.39323,0.193064,0.4067
0.052486,0.683984,0.000396317,0.000191581,0.000456877,0.000797684,0.00107843,0.00144203,0.00272019,0.00553481,0.012172,0.0375974,0.0001027,0.457406,0.940313,1,57.8104,0.355996,0.254925,28.3804,0.568055,60.391,0.709719,178.2,0.717998,259.513,2.33781,297.91,0.38514,0.208455,0.400185,0.230927,0.467392
0.0426602,0.68016,0.000256967,0.000405986,0.000526797,0.000539245,0.000749761,0.00102207,0.00189591,0.004021,0.00882747,0.0268676,0.000176349,0.31964,0.989734,1,50.6665,0.383787,0.215535,29.4162,0.742376,61.4761,1.76579,179.94,2.28752,262.778,0.527878,296.857,1.53242,0.233228,0.455872,0.246528,0.531053
0.0546634,0.784583,0.000292236,0.000289516,0.000477721,0.000771414,0.00098121,0.00141541,0.00262574,0.00542073,0.0116105,0.0360971,0.000162122,0.470119,0.982215,1,64.3124,0.31927,0.29871,28.6071,1.21423,61.5353,1.09338,178.58,0.408127,261.688,0.718328,296.581,0.635819,0.221076,0.444474,0.273725,0.523777
0.0520071,0.754368,0.000259769,0.000182718,0.000318693,0.000697604,0.00100324,0.00132263,0.00243741,0.0052657,0.0112831,0.0345928,0.000205695,0.594459,0.974701,1,55.1241,0.292491,0.288428,29.2637,1.28055,63.8542,0.99166,178.13,0.424818,262.376,1.81295,297.758,1.86472,0.234717,0.456742,0.2754,0.558543
0.0490249,0.738927,0.00024097,0.000217525,0.000372202,0.000635838,0.000890749,0.00123539,0.00227179,0.00483553,0.0104898,0.0322298,0.000182471,0.50278,0.979096,1,58.8804,0.326088,0.261451,28.7964,1.42808,62.2297,0.909871,178.582,1.90712,260.161,0.729532,300.072,1.15188,0.221233,0.443696,0.270049,0.554641
0.0470964,0.772472,0.000203782,0.000139658,0.000291796,0.000748725,0.000934044,0.00128495,0.00240499,0.00524314,0.0115721,0.0345037,0.000134963,0.636992,0.994371,1,47.1194,0.380253,0.262615,27.9995,0.758554,63.6585,3.35728,181.233,0.713929,259.645,0.506516,296.08,1.46148,0.212241,0.420655,0.25177,0.46585
0.0513849,0.694528,0.000283346,0.000298741,0.000364593,0.0007354,0.0010715,0.00143522,0.00269867,0.00557926,0.012197,0.0387267,0.000144563,0.54635,0.959655,1,55.5898,0.307199,0.262099,28.551,1.01605,62.9591,1.64087,178.716,2.11993,259.906,0.653829,299.775,0.732073,0.216714,0.416802,0.24369,0.475696
0.0486229,0.732346,0.000230333,0.000150568,0.000328015,0.000815051,0.00104368,0.00144421,0.00250897,0.0056605,0.0124041,0.0381389,0.000137742,0.61045,0.974748,1,55.9493,0.335625,0.260162,28.5434,1.32579,62.8657,0.927568,178.696,0.457182,258.532,0.405458,298.067,0.485626,0.208926,0.41803,0.246617,0.44757
0.0485831,0.764656,0.000291829,0.000258413,0.00040301,0.000802765,0.00106154,0.00146626,0.00278031,0.00589591,0.0127331,0.040043,0.000131935,0.513589,0.969706,1,69.0557,0.360887,0.259462,28.5083,0.552868,63.1116,0.85112,179.188,0.273777,260.616,0.407671,295.989,1.18087,0.207944,0.421093,0.226294,0.452841
0.059908,0.732846,0.000457212,0.000391538,0.000567972,0.000910735,0.00125541,0.00168144,0.00308244,0.00612104,0.0135591,0.0416433,0.000101327,0.414555,0.940555,1,54.6125,0.336224,0.296342,27.9722,0.745746,62.4472,1.47768,176.367,4.6717,258.993,0.98396,297.435,3.44465,0.205046,0.394807,0.24369,0.432753
0.0538784,0.657015,0.000489602,0.000458278,0.000690258,0.000815897,0.00110268,0.00146242,0.00273057,0.00563728,0.0125924,0.0382706,0.00011689,0.352786,0.977229,1,53.4183,0.314553,0.249841,27.4553,0.99503,62.665,0.846774,179.238,0.391755,261.794,0.858963,298.715,0.365741,0.18995,0.37834,0.198357,0.440698
0.0512876,0.706971,0.000412895,0.000342623,0.000597024,0.000791065,0.0010599,0.00145757,0.00264483,0.0055894,0.012135,0.0379794,0.000142615,0.409388,0.987361,1,50.2068,0.313842,0.261757,28.9602,1.23447,64.5291,1.05244,179.44,0.678462,259.603,0.276948,298.92,0.340206,0.217839,0.425099,0.240296,0.490896
0.0571503,0.688201,0.000362492,0.00034529,0.000497502,0.000710628,0.00102853,0.00134944,0.0025489,0.00538781,0.0117802,0.0355733,0.000131907,0.40208,0.982252,1,82.5336,0.306295,0.281463,27.7455,0.859857,60.8936,2.00216,177.292,4.10166,262.706,0.330214,295.575,0.572621,0.204294,0.404324,0.22395,0.453894
0.0619353,0.673817,0.000444261,0.000366943,0.000571627,0.000809719,0.00106713,0.00145676,0.00263229,0.00548679,0.0119696,0.0368685,0.000153681,0.391636,0.962225,1,62.0641,0.255536,0.29979,28.8911,0.665783,63.4505,2.41128,179.834,0.491181,263.201,0.392561,297.426,0.455873,0.215825,0.422029,0.239035,0.48132
0.0442702,0.753201,0.000391033,0.000195735,0.000393147,0.00069252,0.000874504,0.00124261,0.00223376,0.00474681,0.0105104,0.0319855,9.57405e-05,0.46242,0.984138,1,51.7888,0.498631,0.229029,28.0379,0.467804,63.5089,1.02287,179.071,0.590521,259.923,0.508679,297.415,2.2255,0.193957,0.395414,0.234804,0.445161
0.0598922,0.717878,0.000419786,0.000302865,0.000550545,0.00070593,0.000989621,0.00137734,0.00240759,0.00519492,0.0110685,0.0346739,0.000163919,0.399132,0.964679,1,61.8893,0.271563,0.298284,28.8361,2.535,64.5882,2.22769,180.53,0.787833,261.832,0.873684,298.582,0.731775,0.215951,0.427052,0.259599,0.50383
0.0589644,0.723856,0.000366062,0.000427348,0.000589265,0.000718015,0.00101782,0.00133877,0.00254323,0.00528155,0.0118079,0.0354223,0.000171781,0.379221,0.980383,1,75.3174,0.261202,0.294998,28.6612,0.90752,65.196,2.70494,180.549,1.61186,262.417,3.13567,296.596,1.39069,0.206036,0.427077,0.226556,0.510121
0.0571641,0.758716,0.000425797,0.000319781,0.000518916,0.000795737,0.00113362,0.00154293,0.00277528,0.00596015,0.0129752,0.0396254,0.000145794,0.442517,0.984867,1,87.9148,0.296218,0.300808,28.3146,0.823766,64.5891,1.84348,177.365,0.477875,262.354,0.768775,298.084,2.35649,0.21018,0.41428,0.248831,0.482802
0.0563093,0.79458,0.000231719,0.000293301,0.000436749,0.000753884,0.00101697,0.00135387,0.00256644,0.00516512,0.0112874,0.0343282,0.000140017,0.480582,0.9732,1,92.4755,0.328976,0.296015,27.6496,1.17201,66.3136,3.82069,179.577,3.54462,264.105,1.02256,296.028,1.28684,0.197812,0.404889,0.229906,0.494258
0.0555605,0.736176,0.00044176,0.000267783,0.000474293,0.000795733,0.00104807,0.00144929,0.00262748,0.00540831,0.0116852,0.0350792,0.000128982,0.447693,0.936516,1,102.779,0.317908,0.275924,28.7219,1.37063,64.0172,1.59768,178.7,1.55596,261.638,0.674582,296.243,0.64823,0.203145,0.415683,0.218979,0.483174
0.048447,0.826889,0.000251064,0.000304886,0.000485646,0.000774249,0.00110192,0.00145326,0.00270593,0.00572692,0.0125485,0.0392378,0.000119987,0.446984,0.97478,1,78.7026,0.401723,0.263786,28.2742,0.973263,64.329,1.54701,178.903,1.54356,260.823,0.621945,295.797,0.93824,0.199332,0.416289,0.220751,0.47569
0.048768,0.760769,0.000284875,0.000185304,0.000294396,0.000674767,0.000857487,0.00119616,0.00218246,0.00486659,0.0104444,0.0322592,0.000121678,0.592503,0.999091,1,67.6433,0.367041,0.258936,28.012,0.864866,66.2206,0.551276,178.728,1.71284,262.043,3.3789,296.644,1.90851,0.187011,0.39004,0.223348,0.47955
0.049497,0.73884,0.000269141,0.000241608,0.000364854,0.000660693,0.000875354,0.00122331,0.00231199,0.00481216,0.0107391,0.0325927,0.000143609,0.478504,0.993448,1,64.2398,0.34349,0.25522,28.0387,1.35224,66.1058,0.601127,178.069,3.17339,263.47,1.84162,297.051,2.378,0.20013,0.398322,0.22301,0.462871
0.0566866,0.693375,0.000478608,0.000436672,0.000653231,0.0011134,0.00153622,0.00198771,0.00368181,0.00762769,0.0169129,0.0531691,8.24464e-05,0.46673,0.965072,1,69.4566,0.334358,0.277806,27.1503,0.494573,62.5016,5.74423,179.068,0.955169,258.462,0.510876,299.488,1.84941,0.194372,0.379972,0.201014,0.409028
0.0608716,0.836365,0.000599695,0.000632648,0.000870115,0.00119354,0.00163941,0.00229729,0.00412348,0.00848442,0.0183898,0.0592507,8.79365e-05,0.352186,0.953403,1,49.2498,0.326871,0.321176,28.5623,1.61964,63.4734,0.565648,177.736,1.96539,260.559,1.03324,296.515,1.11638,0.192502,0.39579,0.216699,0.419218
0.0628967,0.827685,0.000545362,0.000673317,0.000888001,0.00118698,0.00162961,0.00225853,0.00404065,0.00821325,0.0178558,0.0576778,9.02896e-05,0.392973,0.955639,1,48.0088,0.32991,0.334847,28.2844,1.31287,64.047,0.509961,177.77,1.76194,260.606,0.967276,296.44,1.45656,0.19746,0.408329,0.212218,0.41307
0.0543093,0.7665,0.000296606,0.000204984,0.000347265,0.000828219,0.00108113,0.00150653,0.00278725,0.00623542,0.0132709,0.0405805,0.000109309,0.622232,0.985279,1,60.0077,0.347517,0.296334,27.7814,0.585054,63.848,0.92989,180.957,0.899975,260.629,0.36143,297.999,0.738002,0.201938,0.408459,0.23205,0.461746
0.051557,0.776563,0.000295634,0.000230515,0.000365669,0.000881546,0.00112538,0.0015541,0.00281103,0.00646082,0.013773,0.0420219,0.000115717,0.579928,0.988069,1,57.9315,0.34113,0.280459,28.0788,0.604125,63.3121,1.08365,180.751,1.24947,260.926,0.384229,297.938,0.717921,0.197827,0.400073,0.226693,0.464134
0.0507263,0.726594,0.000348268,0.00034593,0.000448168,0.000869619,0.00128816,0.0016636,0.00303259,0.00624163,0.0139409,0.0452383,0.000153535,0.465366,0.938456,1,48.636,0.302729,0.259919,29.0104,1.53028,62.2487,1.01913,178.606,0.848618,260.134,0.449724,295.947,1.55629,0.222285,0.429369,0.230535,0.461177
0.0492994,0.774596,0.000282687,0.000204834,0.00041756,0.00077525,0.000967047,0.00134787,0.00261763,0.0055259,0.0115701,0.0365494,0.00014546,0.533987,0.974536,1,47.9795,0.343911,0.265362,28.4325,1.41186,63.8854,2.49875,178.914,1.64682,259.864,3.31707,300.642,0.912067,0.209848,0.413491,0.255654,0.510431
0.0558293,0.765523,0.000476998,0.000375331,0.000601079,0.00109917,0.00142429,0.00187765,0.00342787,0.00786395,0.0167915,0.0544463,9.52531e-05,0.451147,0.991678,1,60.6758,0.332579,0.29668,28.2706,0.621315,63.4153,0.913067,179.934,2.48122,262.52,0.25946,296.076,0.515358,0.203301,0.398346,0.207114,0.419792
0.04482,0.831216,0.000413682,0.000428787,0.00064392,0.000853809,0.00128074,0.00175733,0.0030787,0.00674891,0.0152259,0.0477793,8.90377e-05,0.472838,0.99561,1,42.187,0.468047,0.250309,28.2546,2.06021,62.8604,1.38632,178.26,0.94442,259.738,0.255297,297.749,1.96224,0.195861,0.397132,0.219041,0.42049
0.0572704,0.702929,0.000270863,0.000327416,0.000485179,0.00108102,0.00143051,0.0019958,0.0036246,0.00800083,0.0169324,0.0575154,0.000106422,0.581243,0.970545,1,78.3739,0.280578,0.290628,27.837,0.651774,64.5557,1.71055,179.732,1.12722,262.049,0.251879,295.346,0.707152,0.193271,0.389118,0.172736,0.393052
0.0529604,0.779933,0.00032058,0.000179379,0.000386961,0.00102435,0.00144082,0.0019467,0.00357696,0.00777368,0.0180107,0.0567154,8.21858e-05,0.697331,0.991877,1,44.977,0.336271,0.292064,27.6643,3.28068,64.9476,0.769901,177.713,1.18558,259.109,1.69734,298.895,1.47652,0.182049,0.364619,0.20227,0.404831
0.055449,0.759491,0.000337026,0.000190225,0.000389891,0.00108399,0.00154559,0.00206799,0.0038508,0.0085378,0.0195182,0.0613537,7.80441e-05,0.689885,0.984025,1,50.1622,0.316984,0.29925,27.8917,1.91446,64.0141,0.499591,177.539,1.5455,259.532,1.34754,299.36,2.05761,0.178574,0.365019,0.199519,0.390238
0.0558339,0.674165,0.000195157,0.000209497,0.00030829,0.000861106,0.00114797,0.00160023,0.00291022,0.00653073,0.0142193,0.044717,9.08546e-05,0.669528,0.987045,1,46.2244,0.301701,0.279867,27.4318,0.765228,62.5482,1.18102,181.031,0.341747,259.226,0.486167,296.84,0.651199,0.184089,0.367184,0.202729,0.394327
0.0516955,0.820756,0.000429469,0.000433599,0.000629217,0.000946862,0.00127192,0.00169516,0.00314175,0.00685695,0.0144938,0.0449775,9.3378e-05,0.446931,0.979098,1,50.364,0.40807,0.287166,29.0659,1.56269,62.2747,2.8907,177.136,0.785701,263.493,0.876028,294.874,1.32452,0.21472,0.41543,0.233697,0.44847
0.0533274,0.921429,0.000398597,0.00031784,0.000441225,0.000931888,0.00130929,0.00178304,0.00331764,0.00683748,0.0155469,0.0478425,0.000115243,0.544382,0.992679,1,89.4002,0.395354,0.319114,27.9209,1.2955,67.0665,1.55492,180.152,2.63941,259.569,1.28378,298.931,1.54618,0.20171,0.421702,0.253449,0.502536
0.050366,0.856742,0.0002531,0.000170946,0.000368345,0.000845303,0.0011368,0.00150807,0.00282556,0.00641801,0.0137457,0.0418459,0.000102093,0.593278,0.998473,1,63.1605,0.410888,0.295171,28.5166,5.05623,65.0484,1.99197,182.136,1.12135,260.652,0.61703,297.162,1.88199,0.214298,0.414937,0.253702,0.478726
0.048846,0.646523,0.000203941,0.000143591,0.000307907,0.000606729,0.000812031,0.00108102,0.0019761,0.0042658,0.00938376,0.0289254,0.000179062,0.499707,0.973883,1,49.6745,0.313246,0.24036,28.4501,0.475499,61.855,1.09259,178.436,0.326751,258.788,1.2774,298.65,0.729145,0.216943,0.425791,0.268854,0.506883
0.0464788,0.5844,0.000256661,0.000220241,0.000363563,0.000616031,0.000770293,0.00110111,0.0020698,0.00446857,0.00937585,0.0292858,0.000180907,0.45278,0.993839,1,63.1832,0.297054,0.223063,28.907,0.589621,61.0076,1.65504,179.644,0.370455,258.938,1.33061,299.251,1.87504,0.228496,0.429958,0.259395,0.482426
0.0541888,0.628018,0.000402775,0.000378453,0.000516485,0.000545801,0.000823389,0.00106402,0.0019898,0.00402291,0.00914242,0.0276158,0.000180401,0.311857,0.994394,1,48.5009,0.289548,0.256417,28.2816,0.467035,61.2717,2.10469,181.633,0.859415,257.927,0.976859,297.952,1.1293,0.221135,0.4364,0.28331,0.510689
0.056167,0.715677,0.000396003,0.000294677,0.00049319,0.000682447,0.00102809,0.00123362,0.00237753,0.00490028,0.0110325,0.0328911,0.000188874,0.407086,0.968616,1,46.1584,0.279308,0.280293,28.2651,0.741405,65.4778,1.14667,180.672,1.30375,258.713,0.379011,298.738,1.20145,0.214247,0.434489,0.258005,0.519448
0.0436072,0.823658,0.000267273,0.000181575,0.00032363,0.000762575,0.00111642,0.00137352,0.00267253,0.00568464,0.0127139,0.0385836,0.000123995,0.60648,0.948823,1,67.5168,0.468899,0.252743,29.2992,0.850163,60.9906,2.03825,177.402,1.00477,261.815,1.34425,297.797,1.34869,0.236009,0.444665,0.270349,0.510278
0.0425176,0.819099,0.000277541,0.000190691,0.0003292,0.000770217,0.00112025,0.00139832,0.00268879,0.00575333,0.0129283,0.0393498,0.000130674,0.63123,0.973548,1,65.5427,0.464505,0.251783,29.0784,0.860195,61.0906,1.61619,177.613,1.0587,261.352,1.37408,297.236,1.14252,0.23647,0.447239,0.267968,0.510333
0.0564807,0.787324,0.00048356,0.000363787,0.000578411,0.000877267,0.00132731,0.00162239,0.00313722,0.00654628,0.0145084,0.0446798,0.000153768,0.465972,0.970859,1,47.6099,0.289721,0.302567,28.4828,0.910666,65.9857,1.25636,181.902,0.599534,258.681,0.733872,297.263,1.26943,0.213198,0.432604,0.242117,0.459589
0.0515012,0.8482,0.000259524,0.000325681,0.000548008,0.00090201,0.00123458,0.00162563,0.00288092,0.00627212,0.0136467,0.0439527,0.000108853,0.486497,0.997335,1,57.5003,0.392595,0.294704,28.6551,2.38403,64.8453,2.61468,181.242,0.969098,260.498,0.949626,296.324,3.65134,0.215667,0.423442,0.24697,0.479013
0.0597319,0.89272,0.000458084,0.000463617,0.000715139,0.0011858,0.00156695,0.00216822,0.00413853,0.00820763,0.0184149,0.0583233,0.000118952,0.495028,0.913061,1,64.0187,0.331113,0.333566,28.9182,6.59528,66.3353,1.38345,178.782,0.66148,259.41,0.387039,298.449,0.659413,0.212064,0.437387,0.234781,0.470989
0.0577426,0.776814,0.0003215,0.000247725,0.000454464,0.000777094,0.00110336,0.00145684,0.00256291,0.00573199,0.0126242,0.0376311,9.33405e-05,0.469271,0.992124,1,84.1075,0.361447,0.305378,28.0733,0.698384,63.1357,1.87108,179.532,0.602959,259.245,0.426039,299.652,0.906624,0.196965,0.40123,0.259525,0.491842
0.0531989,0.828498,0.000315891,0.000269357,0.000380687,0.000825903,0.00112949,0.00151458,0.00291617,0.00601307,0.0127896,0.0383362,0.000131815,0.515322,0.914223,1,81.5713,0.368686,0.282081,27.9847,1.12933,63.0458,2.40015,179.639,0.904874,260.442,0.461919,296.959,0.902956,0.202583,0.423927,0.238311,0.456787
0.0420511,0.785001,0.000251911,0.000195104,0.000268949,0.000770344,0.00101479,0.00133923,0.00263255,0.00583589,0.0127715,0.0411362,0.000161006,0.645036,0.999978,1,48.5071,0.380256,0.24644,28.9843,0.648836,62.2167,0.860494,179.303,0.985057,259.91,1.16205,298.176,0.306224,0.226375,0.448465,0.248171,0.521693
0.0547081,0.76556,0.000235199,0.000182822,0.000388734,0.000980291,0.00141669,0.00191853,0.0035952,0.00770353,0.0174191,0.0536571,8.88298e-05,0.682672,0.999999,1,54.3929,0.346542,0.316025,28.7112,0.570006,61.0451,3.24372,180.031,1.07598,256.939,0.498969,301.381,0.324733,0.220581,0.420787,0.255717,0.516267
0.049157,0.869515,0.000436902,0.000239088,0.000495641,0.0012705,0.00165649,0.00237955,0.00444787,0.00970266,0.0213405,0.0746502,0.000101283,0.681782,0.994647,1,51.2244,0.339886,0.30075,29.2678,3.67755,65.7874,0.64633,178.919,1.51275,260.009,1.68683,296.437,1.6533,0.208736,0.424328,0.2094,0.418477
0.0454963,0.8384,0.000353919,0.000286625,0.000528226,0.0011879,0.00161873,0.00219237,0.00413518,0.00923035,0.0210924,0.0716304,0.000100672,0.652936,0.996465,1,47.5144,0.374045,0.269483,28.4299,2.03965,65.7789,1.21829,178.867,2.06867,258.492,2.07382,296.782,1.54889,0.208231,0.407175,0.209163,0.420359
0.0657933,0.732274,0.000325173,0.000265241,0.000412342,0.000769516,0.00104267,0.00151119,0.00268656,0.00533054,0.0117086,0.0348586,0.000120075,0.493356,0.921714,1,69.8536,0.325242,0.323116,27.0444,0.394469,63.2182,1.08189,177.83,1.3688,262.555,0.421936,296.762,0.606237,0.206272,0.401262,0.247945,0.484768
0.061305,0.737725,0.000318026,0.000330744,0.00054553,0.000824739,0.00109991,0.00140171,0.00267266,0.00582532,0.0118692,0.0363631,0.000121589,0.418838,0.957982,1,56.3021,0.328654,0.310294,27.7299,0.450651,62.8888,1.54666,181.078,1.06487,263.984,0.433392,296.924,0.383924,0.220137,0.410738,0.238368,0.5233
